"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","state","Biodomain","color"
"positive regulation of mitochondrial fusion",0.833005893909627,0.987121305041089,0.0532386494755899,-0.585789871504157,-0.773827073137174,1,"OPA1","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitochondrial membrane permeability",0.638655462184874,0.968641695085506,0.069119845655101,0.507284642156894,0.851769226194468,2,"c(""HEBP2"", ""SLC9A1"")","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitochondrial membrane potential",0.669941060903733,0.968641695085506,0.0635007968065945,-0.671201814058957,-0.886656052833304,1,"NNT","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",0.229862475442043,0.817108304928253,0.12563992130984,-0.891912320483749,-1.17821412426047,1,"GSK3B","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitochondrial translation",0.406679764243615,0.924564616562885,0.0894366833718621,-0.813303099017385,-1.07437152347819,1,"TRMT10C","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitochondrial translation",0.406679764243615,0.924564616562885,0.0894366833718621,-0.813303099017385,-1.07437152347819,1,"TRMT10C","5","Proteostasis","#C7B169"
"positive regulation of mitochondrial translation",0.406679764243615,0.924564616562885,0.0894366833718621,-0.813303099017385,-1.07437152347819,1,"TRMT10C","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitochondrial translation",0.406679764243615,0.924564616562885,0.0894366833718621,-0.813303099017385,-1.07437152347819,1,"TRMT10C","5","Proteostasis","#C7B169"
"positive regulation of mitochondrion organization",0.229862475442043,0.817108304928253,0.12563992130984,-0.891912320483749,-1.17821412426047,1,"GSK3B","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitophagy",0.0874524714828897,0.659005140912263,0.208955027549354,-0.835854765506808,-1.3616117582835,2,"c(""SLC25A4"", ""SLC25A5"")","5","Autophagy","#9933ff"
"positive regulation of mitophagy",0.0874524714828897,0.659005140912263,0.208955027549354,-0.835854765506808,-1.3616117582835,2,"c(""SLC25A4"", ""SLC25A5"")","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitophagy",0.0874524714828897,0.659005140912263,0.208955027549354,-0.835854765506808,-1.3616117582835,2,"c(""SLC25A4"", ""SLC25A5"")","5","Autophagy","#9933ff"
"positive regulation of mitophagy",0.0874524714828897,0.659005140912263,0.208955027549354,-0.835854765506808,-1.3616117582835,2,"c(""SLC25A4"", ""SLC25A5"")","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitophagy in response to mitochondrial depolarization",0.789783889980354,0.987121305041089,0.0557104226766671,-0.605442176870748,-0.799787723332744,1,"CDC37","5","Autophagy","#9933ff"
"positive regulation of mitophagy in response to mitochondrial depolarization",0.789783889980354,0.987121305041089,0.0557104226766671,-0.605442176870748,-0.799787723332744,1,"CDC37","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of mitophagy in response to mitochondrial depolarization",0.789783889980354,0.987121305041089,0.0557104226766671,-0.605442176870748,-0.799787723332744,1,"CDC37","5","Autophagy","#9933ff"
"positive regulation of mitophagy in response to mitochondrial depolarization",0.789783889980354,0.987121305041089,0.0557104226766671,-0.605442176870748,-0.799787723332744,1,"CDC37","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of myelination",0.310272536687631,0.893087759392723,0.109684061970549,0.602573807721423,1.15237671630101,3,"c(""PARD3"", ""DAG1"", ""TENM4"")","5","Myelination","#996633"
"positive regulation of neurofibrillary tangle assembly",0.105476673427992,0.665263532718243,0.195789002148949,0.958427815570673,1.28013263922091,1,"CLU","5","Tau Homeostasis","#cc99cc"
"positive regulation of neuron apoptotic process",0.833333333333333,0.987121305041089,0.0559428593065705,0.23574144486692,0.674425551964176,9,"c(""CTSZ"", ""BACE1"", ""PAK3"", ""MAP2K4"", ""RHOA"", ""SRPK2"", ""CTNNB1"", ""NF1"", ""CDK5"")","5","Apoptosis","#663399"
"positive regulation of neuron death",0.698380566801619,0.968641695085506,0.0629394692018967,0.292787526948652,0.802882522911705,8,"c(""CLU"", ""ITGB2"", ""MAP3K5"")","5","Apoptosis","#663399"
"positive regulation of neurotransmitter secretion",0.2475442043222,0.847039012068482,0.120433371642259,-0.883597883597884,-1.16723077225465,1,"STX1A","5","Synapse","#339933"
"positive regulation of oligodendrocyte apoptotic process",0.600405679513185,0.968641695085506,0.0704500850658419,0.698412698412698,0.932841134574227,1,"AKAP12","5","Apoptosis","#663399"
"positive regulation of oligodendrocyte apoptotic process",0.600405679513185,0.968641695085506,0.0704500850658419,0.698412698412698,0.932841134574227,1,"AKAP12","5","Myelination","#996633"
"positive regulation of oligodendrocyte apoptotic process",0.600405679513185,0.968641695085506,0.0704500850658419,0.698412698412698,0.932841134574227,1,"AKAP12","5","Apoptosis","#663399"
"positive regulation of oligodendrocyte apoptotic process",0.600405679513185,0.968641695085506,0.0704500850658419,0.698412698412698,0.932841134574227,1,"AKAP12","5","Myelination","#996633"
"positive regulation of oligodendrocyte differentiation",0.773255813953488,0.984677656755961,0.0560595875032335,-0.352272727272727,-0.742843535945049,4,"c(""RHEB"", ""MTOR"", ""TENM4"", ""DAG1"")","5","Myelination","#996633"
"positive regulation of oxidative phosphorylation uncoupler activity",0.657200811359026,0.968641695085506,0.065981614400873,0.661375661375661,0.883372286528624,1,"PARK7","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway",0.657200811359026,0.968641695085506,0.065981614400873,0.661375661375661,0.883372286528624,1,"PARK7","5","Oxidative Stress","#ffcc66"
"positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway",0.657200811359026,0.968641695085506,0.065981614400873,0.661375661375661,0.883372286528624,1,"PARK7","5","Apoptosis","#663399"
"positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway",0.657200811359026,0.968641695085506,0.065981614400873,0.661375661375661,0.883372286528624,1,"PARK7","5","Oxidative Stress","#ffcc66"
"positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway",0.657200811359026,0.968641695085506,0.065981614400873,0.661375661375661,0.883372286528624,1,"PARK7","5","Apoptosis","#663399"
"positive regulation of phagocytosis",0.252100840336134,0.848205502936961,0.12384217120105,0.73169398246227,1.22856945679085,2,"c(""CYBA"", ""LMAN2"")","5","Autophagy","#9933ff"
"positive regulation of phagocytosis, engulfment",0.144016227180527,0.704845314460198,0.165656695205483,0.941798941798942,1.25792213601676,1,"ANO6","5","Autophagy","#9933ff"
"positive regulation of phospholipid biosynthetic process",0.817490494296578,0.987121305041089,0.0525898950623616,-0.476550680786687,-0.776303536396929,2,"c(""FABP3"", ""CHP1"")","5","Lipid Metabolism","#999999"
"positive regulation of phospholipid translocation",0.176470588235294,0.726091663659329,0.151148761385484,0.775340393343419,1.30185507699873,2,"c(""TMEM30A"", ""ATP8A1"")","5","Lipid Metabolism","#999999"
"positive regulation of phospholipid transport",0.356997971602434,0.912195859150672,0.0988903007520636,0.832199546485261,1.11153472853487,1,"DBI","5","Lipid Metabolism","#999999"
"positive regulation of presynaptic cytosolic calcium concentration",0.493123772102161,0.943293445258082,0.0789209638180035,-0.765684051398337,-1.01146687108124,1,"CDK5","5","Synapse","#339933"
"positive regulation of programmed cell death",0.387033398821218,0.912195859150672,0.0922597260527354,-0.827664399092971,-1.09334276785188,1,"BNIP3","5","Apoptosis","#663399"
"positive regulation of prostaglandin secretion",0.342799188640974,0.912195859150672,0.101350743797099,0.835978835978836,1.11658257017218,1,"MAP2K6","5","Lipid Metabolism","#999999"
"positive regulation of proteasomal protein catabolic process",0.486815415821501,0.943293445258082,0.0813027345384498,0.769463340891912,1.02774055735559,1,"RNF40","5","Proteostasis","#C7B169"
"positive regulation of proteasomal ubiquitin-dependent protein catabolic process",0.0991902834008097,0.665263532718243,0.20207170902116,0.526254215699399,1.44309532853752,8,"c(""CLU"", ""RBX1"", ""CSNK1D"", ""RCHY1"", ""HSPA1B"", ""DNAJB2"")","5","Proteostasis","#C7B169"
"positive regulation of protein exit from endoplasmic reticulum",0.239350912778905,0.836647912176919,0.125033367555272,0.891156462585034,1.19028105807685,1,"TMEM30A","5","Proteostasis","#C7B169"
"positive regulation of protein glycosylation",0.943204868154158,0.995307037428845,0.0489954089862481,0.523809523809524,0.69963085093067,1,"CHP1","5","Proteostasis","#C7B169"
"positive regulation of protein glycosylation in Golgi",0.972495088408644,0.996770309667953,0.0461379160269737,-0.509448223733938,-0.672979931992846,1,"ARFGEF1","5","Proteostasis","#C7B169"
"positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway",0.507604562737643,0.943293445258082,0.0756946307932749,-0.603630862329803,-0.983317812769444,2,"c(""YWHAB"", ""YWHAQ"")","5","Apoptosis","#663399"
"positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway",0.507604562737643,0.943293445258082,0.0756946307932749,-0.603630862329803,-0.983317812769444,2,"c(""YWHAB"", ""YWHAQ"")","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway",0.507604562737643,0.943293445258082,0.0756946307932749,-0.603630862329803,-0.983317812769444,2,"c(""YWHAB"", ""YWHAQ"")","5","Apoptosis","#663399"
"positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway",0.507604562737643,0.943293445258082,0.0756946307932749,-0.603630862329803,-0.983317812769444,2,"c(""YWHAB"", ""YWHAQ"")","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of protein lipidation",0.835699797160243,0.987121305041089,0.0545680646670941,0.569916855631141,0.761214518905809,1,"RAB3GAP2","5","Lipid Metabolism","#999999"
"positive regulation of protein localization to endoplasmic reticulum",0.465618860510805,0.943293445258082,0.0819778796501272,-0.777777777777778,-1.02744265581697,1,"RTN4","5","Proteostasis","#C7B169"
"positive regulation of protein targeting to mitochondrion",0.0127181210621829,0.219925666540266,0.380730400722792,0.832097374705805,1.59132313422669,3,"c(""HSPA1L"", ""MICALL2"", ""RNF31"")","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of reactive oxygen species biosynthetic process",0.0207788640281024,0.292357163807986,0.352487857583619,0.768174031211894,1.62303756838807,4,"c(""SLC5A3"", ""CYBA"", ""PARK7"", ""ADGRB1"")","5","Oxidative Stress","#ffcc66"
"positive regulation of reactive oxygen species metabolic process",0.0609595784909974,0.56521046969533,0.321775918075361,0.86232980332829,1.44791686612542,2,"c(""TSPO"", ""PDGFRB"")","5","Oxidative Stress","#ffcc66"
"positive regulation of release of cytochrome c from mitochondria",0.0178104819815085,0.255962069619966,0.352487857583619,-0.789553368660106,-1.48681418976929,3,"c(""FAM162A"", ""BNIP3"", ""DNM1L"")","5","Mitochondrial Metabolism","#99cc99"
"positive regulation of sprouting angiogenesis",0.683569979716024,0.968641695085506,0.0640703750499722,0.646258503401361,0.863180919979398,1,"PDPK1","5","Vasculature","#cccc00"
"positive regulation of stress fiber assembly",0.892631578947368,0.995307037428845,0.0532386494755899,0.197211561121471,0.624319434258871,12,"c(""RGCC"", ""CCN2"")","5","Structural Stabilization","#ff9999"
"positive regulation of stress granule assembly",0.926470588235294,0.995307037428845,0.0514264916187015,0.362916365857344,0.60936398706116,2,"G3BP1","5","Proteostasis","#C7B169"
"positive regulation of substrate adhesion-dependent cell spreading",0.783625730994152,0.986978457674469,0.0557104226766671,-0.311523880667992,-0.716108228202262,5,"c(""RAC1"", ""FERMT2"", ""P4HB"", ""BRAF"")","5","Structural Stabilization","#ff9999"
"positive regulation of superoxide anion generation",0.0524109014675052,0.546442151004889,0.287857117255149,0.797123391370174,1.52443804304644,3,"c(""CYBA"", ""ITGB2"", ""GSTP1"")","5","Oxidative Stress","#ffcc66"
"positive regulation of synapse assembly",0.768031189083821,0.983780397429923,0.0566484183613995,-0.319179307869324,-0.733705962274917,5,"c(""LRRC4B"", ""ASIC2"", ""LRTM2"")","5","Synapse","#339933"
"positive regulation of synaptic assembly at neuromuscular junction",0.697768762677485,0.968641695085506,0.0630790410571939,0.64021164021164,0.855104373359708,1,"AGRN","5","Synapse","#339933"
"positive regulation of synaptic transmission",0.873949579831933,0.990968774105077,0.0541200569620232,0.399162765762649,0.670224429964393,2,"c(""CLSTN2"", ""DLG4"")","5","Synapse","#339933"
"positive regulation of synaptic transmission, GABAergic",0.390962671905697,0.91360847372156,0.0916795246008379,-0.823885109599395,-1.08835033512196,1,"PRKCE","5","Synapse","#339933"
"positive regulation of synaptic transmission, glutamatergic",0.0265291832682113,0.331532402084727,0.352487857583619,-0.718109513512018,-1.51428983544349,4,"c(""CACNG3"", ""CACNG2"", ""CACNG8"")","5","Synapse","#339933"
"positive regulation of synaptic vesicle endocytosis",0.222857142857143,0.811482799525504,0.12563992130984,-0.660105980317941,-1.24305078952907,3,"c(""DNM1"", ""DNM1L"", ""SH3GL1"")","5","Synapse","#339933"
"positive regulation of synaptic vesicle exocytosis",0.125475285171103,0.704845314460198,0.172324344900946,-0.788956127080182,-1.28521363247936,2,"c(""SLC4A8"", ""DNM1L"")","5","Synapse","#339933"
"positive regulation of synaptic vesicle recycling",0.508571428571429,0.943293445258082,0.0756946307932749,-0.514761544284633,-0.969351533119002,3,"c(""DNM1"", ""DNM3"", ""PLAA"")","5","Synapse","#339933"
"positive regulation of tau-protein kinase activity",0.105476673427992,0.665263532718243,0.195789002148949,0.958427815570673,1.28013263922091,1,"CLU","5","Tau Homeostasis","#cc99cc"
"positive regulation of telomere capping",0.36344537815126,0.912195859150672,0.0999276973731092,0.677760968229955,1.13801185267402,2,"c(""MAPK1"", ""NEK7"")","5","Epigenetic","#cc3333"
"positive regulation of telomere maintenance",0.450304259634888,0.939205887198638,0.0855356947987884,0.781557067271353,1.04389365059497,1,"PPP1R10","5","Epigenetic","#cc3333"
"positive regulation of telomere maintenance via telomerase",0.90146750524109,0.995307037428845,0.0525898950623616,0.324753974261923,0.621067350870772,3,"c(""MAPK1"", ""NEK7"")","5","Epigenetic","#cc3333"
"positive regulation of telomere maintenance via telomere lengthening",0.649087221095335,0.968641695085506,0.0665892104103933,0.667422524565382,0.891448833148314,1,"HNRNPA2B1","5","Epigenetic","#cc3333"
"positive regulation of the force of heart contraction",0.511406844106464,0.943293445258082,0.0753093764172773,-0.601361573373676,-0.979621129262792,2,"c(""SLC9A1"", ""NOS1"")","5","Vasculature","#cccc00"
"positive regulation of transcription by RNA polymerase II",0.00286184770921012,0.101018203349663,0.431707695803346,0.397740515733107,1.88208288719424,45,"c(""RPS6KA5"", ""ADIRF"", ""RGCC"", ""MEN1"", ""MORF4L2"", ""YES1"", ""CBFB"", ""ACVR1B"", ""RAF1"", ""SMAD4"", ""LPIN1"", ""LAGE3"", ""TAF7"", ""TCEA1"", ""ZBTB16"", ""SIN3A"", ""NR2C2"", ""SMARCD3"", ""NFAT5"", ""UBC"", ""AKAP8L"", ""TBR1"", ""SUPT5H"", ""IKBKG"", ""PHIP"", ""PIK3R2"", ""POGZ"", ""GTF2I"", ""BRD4"", ""PARK7"", ""ARRB1"", ""AGRN"")","5","Epigenetic","#cc3333"
"positive regulation of transcription elongation from RNA polymerase II promoter",0.90146750524109,0.995307037428845,0.0525898950623616,0.324753974261923,0.621067350870772,3,"c(""SUPT6H"", ""BRD4"")","5","Epigenetic","#cc3333"
"positive regulation of transcription of Notch receptor target",0.535496957403651,0.943293445258082,0.0762797180809272,0.737717309145881,0.985338687602214,1,"RBM15","5","Epigenetic","#cc3333"
"positive regulation of translation",0.862068965517241,0.990968774105077,0.0504983044100709,-0.201846420536074,-0.627606185782734,11,"CIRBP","5","Proteostasis","#C7B169"
"positive regulation of translation in response to endoplasmic reticulum stress",0.835699797160243,0.987121305041089,0.0545680646670941,0.565381708238851,0.755157108941041,1,"EIF4G1","5","Proteostasis","#C7B169"
"positive regulation of translational initiation",0.360082304526749,0.912195859150672,0.0992333343771191,0.521969696969697,1.1028443989514,4,"c(""POLR2G"", ""EIF2B5"", ""YTHDF1"", ""LARP1"")","5","Proteostasis","#C7B169"
"positive regulation of ubiquitin protein ligase activity",0.925343811394892,0.995307037428845,0.0484087618816951,-0.54572940287226,-0.720907286200051,1,"SKP1","5","Proteostasis","#C7B169"
"positive regulation of ubiquitin-dependent protein catabolic process",0.168067226890756,0.721124477965468,0.155241966228839,0.778856680854443,1.30775918929279,2,"c(""CLU"", ""PTK2"")","5","Proteostasis","#C7B169"
"positive regulation of ubiquitin-protein transferase activity",0.701375245579568,0.968641695085506,0.0613026075396207,-0.655328798185941,-0.865687835367652,1,"RPS2","5","Proteostasis","#C7B169"
"positive regulation of vascular associated smooth muscle cell apoptotic process",1,1,0.047925896705813,0.275734523821613,0.462979089987898,2,"PDCD4","5","Apoptosis","#663399"
"positive regulation of vascular associated smooth muscle cell apoptotic process",1,1,0.047925896705813,0.275734523821613,0.462979089987898,2,"PDCD4","5","Vasculature","#cccc00"
"positive regulation of vascular associated smooth muscle cell apoptotic process",1,1,0.047925896705813,0.275734523821613,0.462979089987898,2,"PDCD4","5","Apoptosis","#663399"
"positive regulation of vascular associated smooth muscle cell apoptotic process",1,1,0.047925896705813,0.275734523821613,0.462979089987898,2,"PDCD4","5","Vasculature","#cccc00"
"positive regulation of vascular associated smooth muscle cell migration",0.746331236897275,0.977338648660678,0.0614364107201271,0.395153131730069,0.755700401418177,3,"IGFBP5","5","Vasculature","#cccc00"
"positive regulation of vascular associated smooth muscle cell proliferation",0.294715447154472,0.866911519992393,0.11101149245045,0.479522609496143,1.16184368700016,6,"c(""IGFBP5"", ""GJA1"", ""DNMT1"", ""MAP3K5"")","5","Vasculature","#cccc00"
"positive regulation of vascular associated smooth muscle contraction",0.44327731092437,0.939205887198638,0.0883594442500905,0.62686390072861,1.05255183240441,2,"c(""CHRM3"", ""RHOA"")","5","Vasculature","#cccc00"
"positive regulation of vascular endothelial cell proliferation",0.817226890756303,0.987121305041089,0.0572461135202884,0.431921331316188,0.725228535576856,2,"c(""PDPK1"", ""AKT3"")","5","Vasculature","#cccc00"
"positive regulation of vasoconstriction",0.00605822498451613,0.159219648794801,0.407017918923954,0.829989364729718,1.75364418163635,4,"c(""ICAM1"", ""CHRM3"", ""GJA1"")","5","Vasculature","#cccc00"
"positive thymic T cell selection",0.137931034482759,0.704845314460198,0.169570644405628,0.945578231292517,1.26296997765407,1,"ITPKB","5","Immune Response","#99cccc"
"post-transcriptional gene silencing by RNA",0.718052738336714,0.9714587781843,0.0617054053637522,0.625094482237339,0.834913006810483,1,"AGO1","5","Epigenetic","#cc3333"
"postsynapse",6.61951882212547e-05,0.00475659709647016,0.538434096309916,-0.492826269320626,-2.22858731425313,34,"c(""CPLX1"", ""SLC4A10"", ""HPCA"", ""SNAP25"", ""ACTR2"", ""PLCB1"", ""GABRA1"", ""GSK3B"", ""ATAD1"", ""DGKI"", ""STXBP1"", ""DYNLL2"", ""PPP1CA"", ""NAPA"", ""GABRG2"", ""GRIA2"", ""RAC1"", ""RPLP0"", ""CDK5"", ""AP3D1"", ""HOMER1"", ""CAMK4"")","5","Synapse","#339933"
"postsynapse organization",0.35171102661597,0.912195859150672,0.0959206777921745,-0.675491679273828,-1.10037945714676,2,"c(""ACTN1"", ""DNM3"")","5","Synapse","#339933"
"postsynaptic actin cytoskeleton organization",0.93713163064833,0.995307037428845,0.0478299633114229,-0.534391534391534,-0.705929988010299,1,"DBNL","5","Synapse","#339933"
"postsynaptic cytosol",0.773255813953488,0.984677656755961,0.0560595875032335,-0.352272727272727,-0.742843535945049,4,"c(""HOMER1"", ""BAIAP2"", ""MTOR"", ""DAG1"")","5","Synapse","#339933"
"postsynaptic density",0.0215251905040478,0.300754745098224,0.352487857583619,-0.275465331093303,-1.52377153005181,75,"c(""DNM1"", ""RPL18A"", ""GRM3"", ""DLG1"", ""ACTR2"", ""STX1A"", ""RHEB"", ""CACNG2"", ""DGKI"", ""CACNG8"", ""SYNGAP1"", ""BNIP3"", ""CAP2"", ""RPL10A"", ""DYNLL2"", ""GNG3"", ""DLGAP2"", ""DGKZ"", ""GRIA2"", ""RTN4"", ""RPLP0"", ""CDK5"", ""ADD2"", ""GRIN2B"", ""ATP1A1"", ""HOMER1"", ""RPS27"", ""RPS3"", ""PJA2"", ""RPL30"", ""DNAJC6"", ""SLC8A3"", ""DNM3"", ""DCLK1"", ""SHISA7"", ""SORCS3"", ""DLG4"", ""ARHGEF9"", ""NOS1"", ""ARHGAP44"", ""BSN"", ""DBNL"", ""ADGRA1"", ""MAP1B"", ""ADCY1"", ""GPHN"", ""SHANK2"", ""RPS19"", ""PICK1"", ""DLG3"", ""NSMF"", ""SIPA1L1"", ""PALM"", ""BAIAP2"")","5","Synapse","#339933"
"postsynaptic density assembly",0.962671905697446,0.995307037428845,0.0466015072985992,-0.517006802721088,-0.68296479745268,1,"SHANK2","5","Synapse","#339933"
"postsynaptic density membrane",0.00653768867907774,0.166504172434233,0.407017918923954,-0.620243531202435,-1.87521036826554,10,"c(""CACNG3"", ""DLG1"", ""ACTN2"", ""CACNG2"", ""CACNG8"", ""ATP2B2"", ""GRIA2"", ""GRIN2B"", ""SHISA7"", ""DLG4"")","5","Synapse","#339933"
"postsynaptic density, intracellular component",0.253012048192771,0.849850151859525,0.120433371642259,-0.47380410022779,-1.2364175336222,7,"c(""ACTN2"", ""CTNNB1"", ""SH3GL1"", ""CTNND1"", ""ARHGEF2"", ""DLG3"", ""BAIAP2"")","5","Synapse","#339933"
"postsynaptic early endosome",0.994106090373281,0.99907165526026,0.0451344222209097,-0.501889644746788,-0.662995066533011,1,"PICK1","5","Endolysosome","#3366cc"
"postsynaptic early endosome",0.994106090373281,0.99907165526026,0.0451344222209097,-0.501889644746788,-0.662995066533011,1,"PICK1","5","Synapse","#339933"
"postsynaptic early endosome",0.994106090373281,0.99907165526026,0.0451344222209097,-0.501889644746788,-0.662995066533011,1,"PICK1","5","Endolysosome","#3366cc"
"postsynaptic early endosome",0.994106090373281,0.99907165526026,0.0451344222209097,-0.501889644746788,-0.662995066533011,1,"PICK1","5","Synapse","#339933"
"postsynaptic endocytic zone",0.461689587426326,0.943293445258082,0.0824344091527096,-0.781557067271353,-1.03243508854689,1,"GRIA2","5","Synapse","#339933"
"postsynaptic endocytic zone membrane",0.35171102661597,0.912195859150672,0.0959206777921745,-0.675491679273828,-1.10037945714676,2,"c(""DNM1"", ""DNM3"")","5","Synapse","#339933"
"postsynaptic membrane",0.678500986193294,0.968641695085506,0.0630790410571939,-0.19906768614019,-0.835120252339443,27,"c(""RPH3A"", ""GRM3"", ""GABRA1"", ""ATAD1"", ""CACNG8"", ""GABRG2"", ""GRIA2"", ""GRIA3"", ""GRIN2B"")","5","Synapse","#339933"
"postsynaptic modulation of chemical synaptic transmission",0.18467583497053,0.749128588630458,0.142056643575821,-0.906273620559335,-1.19718536863416,1,"PLCB1","5","Synapse","#339933"
"postsynaptic neurotransmitter receptor diffusion trapping",0.138401559454191,0.704845314460198,0.165656695205483,-0.59626417096374,-1.37064830501518,5,"c(""CACNG3"", ""CACNG2"", ""CACNG8"")","5","Synapse","#339933"
"postsynaptic neurotransmitter receptor internalization",0.19047619047619,0.754760135774952,0.137250779610133,-0.676003028009084,-1.27298664569892,3,"c(""DNM1"", ""AP2B1"", ""DNM3"")","5","Endolysosome","#3366cc"
"postsynaptic neurotransmitter receptor internalization",0.19047619047619,0.754760135774952,0.137250779610133,-0.676003028009084,-1.27298664569892,3,"c(""DNM1"", ""AP2B1"", ""DNM3"")","5","Synapse","#339933"
"postsynaptic neurotransmitter receptor internalization",0.19047619047619,0.754760135774952,0.137250779610133,-0.676003028009084,-1.27298664569892,3,"c(""DNM1"", ""AP2B1"", ""DNM3"")","5","Endolysosome","#3366cc"
"postsynaptic neurotransmitter receptor internalization",0.19047619047619,0.754760135774952,0.137250779610133,-0.676003028009084,-1.27298664569892,3,"c(""DNM1"", ""AP2B1"", ""DNM3"")","5","Synapse","#339933"
"postsynaptic specialization",0.493333333333333,0.943293445258082,0.077274697304471,-0.520060560181681,-0.979330151842286,3,"c(""DLGAP2"", ""DLGAP4"", ""GPHN"")","5","Synapse","#339933"
"postsynaptic specialization membrane",0.958742632612967,0.995307037428845,0.046788296531803,-0.519274376417234,-0.68596025709063,1,"GPHN","5","Synapse","#339933"
"postsynaptic specialization of symmetric synapse",0.829076620825147,0.987121305041089,0.053457214108991,-0.591080876795163,-0.780816478959058,1,"SEPTIN11","5","Synapse","#339933"
"postsynaptic specialization, intracellular component",0.1947261663286,0.754760135774952,0.140406238523342,0.909297052154195,1.21451069793593,1,"YES1","5","Synapse","#339933"
"posttranslational protein targeting to endoplasmic reticulum membrane",0.625475285171103,0.968641695085506,0.0652353056017703,-0.553136456544442,-0.901062163244974,2,"SGTB","5","Proteostasis","#C7B169"
"precatalytic spliceosome",0.254201680672269,0.850739957716702,0.123257226381337,0.731467473524962,1.22818913117832,2,"c(""PRPF38B"", ""PHF5A"")","5","RNA Spliceosome","#0099ff"
"presynapse",0.00882265628950458,0.199451510724531,0.380730400722792,-0.375784558922807,-1.7167919701144,36,"c(""CPLX1"", ""SLC4A10"", ""SYT12"", ""DNM1"", ""SLC4A8"", ""DGKI"", ""CADPS"", ""STXBP1"", ""PPP1CA"", ""NAPA"", ""ATP2B2"", ""CDK5"", ""AP3D1"", ""AAK1"", ""GNB5"", ""DNAJC6"", ""TBC1D24"", ""PIP5K1C"", ""DNM3"", ""SH3GL1"")","5","Synapse","#339933"
"presynaptic active zone",0.347389558232932,0.912195859150672,0.0999276973731092,-0.42104525502706,-1.09874046154013,7,"c(""GAD1"", ""DGKI"", ""ARHGAP44"", ""UNC13A"", ""BSN"")","5","Synapse","#339933"
"presynaptic active zone assembly",0.87229862475442,0.990968774105077,0.0511147954416412,-0.572940287226002,-0.756852801855456,1,"BSN","5","Synapse","#339933"
"presynaptic active zone cytoplasmic component",0.282945736434109,0.851503765080728,0.110564716336619,-0.561363636363636,-1.1837571185705,4,"c(""CTNNB1"", ""UNC13A"", ""BSN"", ""CTNND1"")","5","Synapse","#339933"
"presynaptic active zone membrane",0.558095238095238,0.951599677158999,0.0709609456938284,-0.496973221529838,-0.935854201926676,3,"c(""STX1A"", ""STXBP1"")","5","Synapse","#339933"
"presynaptic cytosol",0.836501901140684,0.987121305041089,0.051530912208539,-0.472012102874433,-0.768910169383625,2,"c(""TRIM9"", ""BAIAP2"")","5","Synapse","#339933"
"presynaptic dense core vesicle exocytosis",0.534220532319392,0.943293445258082,0.0730744399126987,-0.583963691376702,-0.951279889045126,2,"c(""STXBP1"", ""UNC13A"")","5","Synapse","#339933"
"presynaptic endocytic zone membrane",0.125475285171103,0.704845314460198,0.172324344900946,-0.788956127080182,-1.28521363247936,2,"c(""DNM1"", ""DNM1L"")","5","Synapse","#339933"
"presynaptic endosome",0.524557956777996,0.943293445258082,0.0756946307932749,-0.751322751322751,-0.99249562670755,1,"AP3D1","5","Endolysosome","#3366cc"
"presynaptic endosome",0.524557956777996,0.943293445258082,0.0756946307932749,-0.751322751322751,-0.99249562670755,1,"AP3D1","5","Synapse","#339933"
"presynaptic endosome",0.524557956777996,0.943293445258082,0.0756946307932749,-0.751322751322751,-0.99249562670755,1,"AP3D1","5","Endolysosome","#3366cc"
"presynaptic endosome",0.524557956777996,0.943293445258082,0.0756946307932749,-0.751322751322751,-0.99249562670755,1,"AP3D1","5","Synapse","#339933"
"presynaptic membrane",0.115606936416185,0.701689122423594,0.181383128498408,-0.413155758134425,-1.42704913975533,15,"c(""GAD2"", ""SNAP25"", ""GRM3"", ""STX1A"", ""SLC4A8"", ""LRRC4B"")","5","Synapse","#339933"
"primary dendrite",0.493123772102161,0.943293445258082,0.0789209638180035,-0.764172335600907,-1.00946989798927,1,"MAP2","5","Synapse","#339933"
