"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","state","Biodomain","color"
"mitochondrial intermembrane space protein transporter complex",0.10586011342155,0.506906128494723,0.188204146308491,-0.700500357398142,-1.36004418487076,3,"c(""TIMM13"", ""TIMM8B"", ""TIMM10"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial large ribosomal subunit",1.38148176979614e-08,1.93960040479378e-06,0.747739663149885,-0.709620784902084,-2.8758970637253,21,"c(""MRPL53"", ""MRPL9"", ""MRPL47"", ""MRPL12"", ""MRPL39"", ""MRPL15"", ""MRPL48"", ""MRPL2"", ""MRPL24"", ""MRPL20"", ""MRPL37"", ""MRPL19"", ""MRPL49"", ""MRPL45"", ""MRPL57"", ""MRPL21"", ""MRPL28"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial large ribosomal subunit",1.38148176979614e-08,1.93960040479378e-06,0.747739663149885,-0.709620784902084,-2.8758970637253,21,"c(""MRPL53"", ""MRPL9"", ""MRPL47"", ""MRPL12"", ""MRPL39"", ""MRPL15"", ""MRPL48"", ""MRPL2"", ""MRPL24"", ""MRPL20"", ""MRPL37"", ""MRPL19"", ""MRPL49"", ""MRPL45"", ""MRPL57"", ""MRPL21"", ""MRPL28"")","6","Proteostasis","#C7B169"
"mitochondrial large ribosomal subunit",1.38148176979614e-08,1.93960040479378e-06,0.747739663149885,-0.709620784902084,-2.8758970637253,21,"c(""MRPL53"", ""MRPL9"", ""MRPL47"", ""MRPL12"", ""MRPL39"", ""MRPL15"", ""MRPL48"", ""MRPL2"", ""MRPL24"", ""MRPL20"", ""MRPL37"", ""MRPL19"", ""MRPL49"", ""MRPL45"", ""MRPL57"", ""MRPL21"", ""MRPL28"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial large ribosomal subunit",1.38148176979614e-08,1.93960040479378e-06,0.747739663149885,-0.709620784902084,-2.8758970637253,21,"c(""MRPL53"", ""MRPL9"", ""MRPL47"", ""MRPL12"", ""MRPL39"", ""MRPL15"", ""MRPL48"", ""MRPL2"", ""MRPL24"", ""MRPL20"", ""MRPL37"", ""MRPL19"", ""MRPL49"", ""MRPL45"", ""MRPL57"", ""MRPL21"", ""MRPL28"")","6","Proteostasis","#C7B169"
"mitochondrial mRNA catabolic process",0.785714285714286,0.944486692015209,0.0590954798717342,0.605995717344754,0.810867056207248,1,"PNPT1","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial mRNA polyadenylation",0.785714285714286,0.944486692015209,0.0590954798717342,0.605995717344754,0.810867056207248,1,"PNPT1","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial matrix",1.94901142991047e-06,0.000152022891533016,0.627256739718528,-0.467336470471804,-2.54564005602617,56,"c(""D2HGDH"", ""NDUFAF7"", ""PDK3"", ""NDUFS8"", ""IDH2"", ""NDUFS7"", ""PDHA1"", ""PDHB"", ""NDUFS1"", ""NDUFA10"", ""ISCU"", ""PDHX"", ""OXCT1"", ""NDUFA9"", ""NDUFS2"", ""DBT"", ""NFS1"", ""FDX2"", ""DLD"", ""NAT8L"", ""NDUFB8"", ""BDH1"", ""CS"", ""PYCR2"", ""ME2"", ""TIMM44"", ""ECHS1"", ""SHMT2"", ""ATP5F1C"", ""MRPL58"", ""LONP1"", ""SUCLG1"", ""DLAT"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial membrane",0.135321100917431,0.574426736270272,0.183023938384487,-0.311361524480754,-1.33321826945232,25,"c(""REEP1"", ""FAM162A"", ""SLC25A27"", ""NDUFA9"", ""COX4I1"", ""MT-ND3"", ""NDUFA13"", ""NAT8L"", ""DNM1L"", ""BNIP3"", ""SLC25A10"", ""TMEM135"", ""OGDH"", ""BCL2L2"", ""DNM3"", ""SLC25A32"", ""OPA1"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial membrane fission",0.082,0.473958333333333,0.222056046145248,-0.816428571428571,-1.33826686258084,2,"c(""DNM1L"", ""SLC25A46"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial membrane organization",0.684410646387833,0.938118993210718,0.0609039347452418,-0.648822269807281,-0.869088160842091,1,"MFN2","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial nucleoid",0.0528455284552846,0.400333391823127,0.282013350011725,-0.526293799957813,-1.55887270932327,9,"c(""LRPPRC"", ""DBT"", ""TUFM"", ""SLC25A5"", ""SHMT2"", ""LONP1"", ""TRMT10C"", ""GRSF1"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial outer membrane",0.17688679245283,0.621173625834487,0.160801401070022,-0.293033672029952,-1.29525324657415,28,"c(""TOMM5"", ""GK"", ""DNM1L"", ""SLC25A46"", ""PIGBOS1"", ""SLC8A3"", ""VDAC3"", ""BNIP3"", ""MTX2"", ""ATAD1"", ""NIPSNAP2"", ""MIGA1"", ""MTX3"", ""MFN2"", ""BCL2L2"", ""SAMM50"", ""OPA1"", ""LETMD1"", ""RMDN3"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial outer membrane permeabilization",0.465779467680608,0.856708785096385,0.0802023444698144,-0.766595289079229,-1.0268434375626,1,"BNIP3","6","Apoptosis","#663399"
"mitochondrial outer membrane permeabilization",0.465779467680608,0.856708785096385,0.0802023444698144,-0.766595289079229,-1.0268434375626,1,"BNIP3","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial outer membrane permeabilization",0.465779467680608,0.856708785096385,0.0802023444698144,-0.766595289079229,-1.0268434375626,1,"BNIP3","6","Apoptosis","#663399"
"mitochondrial outer membrane permeabilization",0.465779467680608,0.856708785096385,0.0802023444698144,-0.766595289079229,-1.0268434375626,1,"BNIP3","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial outer membrane permeabilization involved in programmed cell death",0.733840304182509,0.940422917897224,0.057609110864425,-0.623126338329764,-0.834668827739434,1,"SPG7","6","Apoptosis","#663399"
"mitochondrial outer membrane permeabilization involved in programmed cell death",0.733840304182509,0.940422917897224,0.057609110864425,-0.623126338329764,-0.834668827739434,1,"SPG7","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial outer membrane permeabilization involved in programmed cell death",0.733840304182509,0.940422917897224,0.057609110864425,-0.623126338329764,-0.834668827739434,1,"SPG7","6","Apoptosis","#663399"
"mitochondrial outer membrane permeabilization involved in programmed cell death",0.733840304182509,0.940422917897224,0.057609110864425,-0.623126338329764,-0.834668827739434,1,"SPG7","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial outer membrane translocase complex",0.0798479087452472,0.472358696116546,0.219250346703755,-0.962169878658101,-1.28881280617727,1,"TOMM5","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial permeability transition pore complex",0.243856332703214,0.68842015639808,0.118815039412263,-0.624017155110793,-1.21154956468589,3,"c(""SLC25A5"", ""SLC25A4"", ""SPG7"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial phosphate ion transmembrane transport",0.577946768060836,0.908499135845143,0.069119845655101,-0.706638115631692,-0.946531660323069,1,"SLC25A3","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial protein catabolic process",0.465779467680608,0.856708785096385,0.0802023444698144,-0.766595289079229,-1.0268434375626,1,"BNIP3","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial protein processing",0.733840304182509,0.940422917897224,0.057609110864425,-0.623126338329764,-0.834668827739434,1,"SPG7","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial protein processing",0.733840304182509,0.940422917897224,0.057609110864425,-0.623126338329764,-0.834668827739434,1,"SPG7","6","Proteostasis","#C7B169"
"mitochondrial protein processing",0.733840304182509,0.940422917897224,0.057609110864425,-0.623126338329764,-0.834668827739434,1,"SPG7","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial protein processing",0.733840304182509,0.940422917897224,0.057609110864425,-0.623126338329764,-0.834668827739434,1,"SPG7","6","Proteostasis","#C7B169"
"mitochondrial proton-transporting ATP synthase complex",0.181474480151229,0.621173625834487,0.140406238523342,-0.656182987848463,-1.27400057317486,3,"c(""ATP5F1C"", ""ATP5ME"", ""ATP5F1A"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1)",0.46958174904943,0.859947098693999,0.0797705918628453,-0.762312633832976,-1.02110688204549,1,"ATP5F1C","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)",0.555133079847909,0.901395733353659,0.0711327399327894,-0.722341184867952,-0.967565697219137,1,"ATP5ME","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial pyruvate dehydrogenase complex",0.0718336483931947,0.444004047900152,0.231126709673834,-0.729092208720515,-1.41555619241651,3,"c(""PDHA1"", ""PDHB"", ""DLAT"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial pyruvate transmembrane transport",0.378326996197719,0.7788432590346,0.0916795246008379,-0.806566738044254,-1.08038462238896,1,"MPC2","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial respirasome",0.00714145793042296,0.11749930001149,0.407017918923954,-0.731567644953472,-1.74100447672685,5,"c(""COX7A2L"", ""NNT"", ""NDUFA13"", ""UQCRC1"", ""UQCRB"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial respirasome assembly",0.134980988593156,0.574426736270272,0.165656695205483,-0.937901498929336,-1.25630565824698,1,"COX7A2L","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial respiratory chain complex I",1.67163566059564e-12,3.91162744579379e-10,0.910119734774459,-0.753797791701929,-3.26434237170661,26,"c(""NDUFB7"", ""NDUFB3"", ""NDUFS4"", ""NDUFA3"", ""NDUFV1"", ""NDUFB5"", ""NDUFC2"", ""NDUFS8"", ""NDUFA8"", ""NDUFS6"", ""NDUFS7"", ""NDUFS1"", ""NDUFA10"", ""NDUFV3"", ""NDUFB9"", ""NDUFA4"", ""NDUFC1"", ""NDUFA9"", ""NDUFS2"", ""NDUFB11"", ""MT-ND3"", ""NDUFA13"", ""NDUFB8"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial respiratory chain complex I assembly",8.72003153670524e-13,3.91162744579379e-10,0.921426003494898,-0.755175199880992,-3.30126452276477,27,"c(""NDUFB7"", ""NDUFB3"", ""NDUFS4"", ""NDUFAF7"", ""NDUFA3"", ""NDUFV1"", ""NDUFB5"", ""NDUFC2"", ""NDUFS8"", ""NDUFA8"", ""NDUFS6"", ""NDUFS7"", ""NDUFS1"", ""NDUFA10"", ""NDUFV3"", ""NDUFB9"", ""NDUFC1"", ""NDUFA9"", ""NDUFS2"", ""NDUFB11"", ""MT-ND3"", ""NDUFA13"", ""NDUFB8"", ""COA1"", ""NDUFB1"", ""NDUFA7"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)",0.223062381852552,0.660716422196167,0.125033367555272,-0.635453895639743,-1.23375436770419,3,"c(""SDHD"", ""SDHC"", ""SDHA"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial respiratory chain complex III",0.13894324853229,0.578289488950597,0.165656695205483,-0.610872675250358,-1.33926391259728,4,"c(""UQCRC1"", ""UQCRB"", ""UQCRC2"", ""CYC1"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial respiratory chain complex III assembly",0.05893536121673,0.406997201119552,0.257206466468838,-0.978586723768737,-1.31080293565952,1,"TTC19","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial respiratory chain complex IV",0.0793950850661626,0.471002955350249,0.219250346703755,-0.718370264474625,-1.39473918958685,3,"c(""NDUFA4"", ""COX4I1"", ""UQCRC2"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial respiratory chain complex assembly",0.55,0.901395733353659,0.0741758965588009,-0.59,-0.967111485994556,2,"c(""CHCHD4"", ""SAMM50"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial ribonuclease P complex",0.752851711026616,0.940422917897224,0.0564118388217596,-0.615274803711635,-0.8241518092914,1,"TRMT10C","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial ribosome",2.51399564527015e-05,0.00147068745248304,0.575610261071129,-0.684377109529399,-2.39958048712598,14,"c(""DAP3"", ""MRPL9"", ""MRPL47"", ""MRPS22"", ""MRPL39"", ""MRPL48"", ""MRPL20"", ""MRPL37"", ""MRPL49"", ""MRPL57"", ""MRPL28"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial ribosome",2.51399564527015e-05,0.00147068745248304,0.575610261071129,-0.684377109529399,-2.39958048712598,14,"c(""DAP3"", ""MRPL9"", ""MRPL47"", ""MRPS22"", ""MRPL39"", ""MRPL48"", ""MRPL20"", ""MRPL37"", ""MRPL49"", ""MRPL57"", ""MRPL28"")","6","Proteostasis","#C7B169"
"mitochondrial ribosome",2.51399564527015e-05,0.00147068745248304,0.575610261071129,-0.684377109529399,-2.39958048712598,14,"c(""DAP3"", ""MRPL9"", ""MRPL47"", ""MRPS22"", ""MRPL39"", ""MRPL48"", ""MRPL20"", ""MRPL37"", ""MRPL49"", ""MRPL57"", ""MRPL28"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial ribosome",2.51399564527015e-05,0.00147068745248304,0.575610261071129,-0.684377109529399,-2.39958048712598,14,"c(""DAP3"", ""MRPL9"", ""MRPL47"", ""MRPS22"", ""MRPL39"", ""MRPL48"", ""MRPL20"", ""MRPL37"", ""MRPL49"", ""MRPL57"", ""MRPL28"")","6","Proteostasis","#C7B169"
"mitochondrial ribosome assembly",0.218631178707224,0.654573196575401,0.126875729929857,-0.890078515346181,-1.19224745497259,1,"MRPS2","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial ribosome assembly",0.218631178707224,0.654573196575401,0.126875729929857,-0.890078515346181,-1.19224745497259,1,"MRPS2","6","Proteostasis","#C7B169"
"mitochondrial ribosome assembly",0.218631178707224,0.654573196575401,0.126875729929857,-0.890078515346181,-1.19224745497259,1,"MRPS2","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial ribosome assembly",0.218631178707224,0.654573196575401,0.126875729929857,-0.890078515346181,-1.19224745497259,1,"MRPS2","6","Proteostasis","#C7B169"
"mitochondrial small ribosomal subunit",2.16764774412237e-05,0.00134266651444756,0.575610261071129,-0.664023071377073,-2.37429879626344,15,"c(""DAP3"", ""MRPS7"", ""MRPS35"", ""MRPS22"", ""MRPS2"", ""MRPS9"", ""MRPS5"", ""MRPS33"", ""MRPS24"", ""MRPS10"", ""MRPS16"", ""MRPS28"", ""MRPS18B"", ""MRPS15"", ""MRPS11"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial small ribosomal subunit",2.16764774412237e-05,0.00134266651444756,0.575610261071129,-0.664023071377073,-2.37429879626344,15,"c(""DAP3"", ""MRPS7"", ""MRPS35"", ""MRPS22"", ""MRPS2"", ""MRPS9"", ""MRPS5"", ""MRPS33"", ""MRPS24"", ""MRPS10"", ""MRPS16"", ""MRPS28"", ""MRPS18B"", ""MRPS15"", ""MRPS11"")","6","Proteostasis","#C7B169"
"mitochondrial small ribosomal subunit",2.16764774412237e-05,0.00134266651444756,0.575610261071129,-0.664023071377073,-2.37429879626344,15,"c(""DAP3"", ""MRPS7"", ""MRPS35"", ""MRPS22"", ""MRPS2"", ""MRPS9"", ""MRPS5"", ""MRPS33"", ""MRPS24"", ""MRPS10"", ""MRPS16"", ""MRPS28"", ""MRPS18B"", ""MRPS15"", ""MRPS11"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial small ribosomal subunit",2.16764774412237e-05,0.00134266651444756,0.575610261071129,-0.664023071377073,-2.37429879626344,15,"c(""DAP3"", ""MRPS7"", ""MRPS35"", ""MRPS22"", ""MRPS2"", ""MRPS9"", ""MRPS5"", ""MRPS33"", ""MRPS24"", ""MRPS10"", ""MRPS16"", ""MRPS28"", ""MRPS18B"", ""MRPS15"", ""MRPS11"")","6","Proteostasis","#C7B169"
"mitochondrial tRNA 3'-end processing",0.752851711026616,0.940422917897224,0.0564118388217596,-0.615274803711635,-0.8241518092914,1,"TRMT10C","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial tRNA 5'-end processing",0.752851711026616,0.940422917897224,0.0564118388217596,-0.615274803711635,-0.8241518092914,1,"TRMT10C","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial tRNA methylation",0.752851711026616,0.940422917897224,0.0564118388217596,-0.615274803711635,-0.8241518092914,1,"TRMT10C","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial tRNA processing",0.752851711026616,0.940422917897224,0.0564118388217596,-0.615274803711635,-0.8241518092914,1,"TRMT10C","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial tRNA pseudouridine synthesis",1,1,0.0433636987883266,-0.501070663811563,-0.671176995501813,1,"PUS1","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial transcription",0.133079847908745,0.56964666604841,0.166933848713193,-0.938615274803712,-1.25726175083317,1,"MRPL12","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial translation",5.76198038710981e-05,0.00282203039424495,0.557332238758646,-0.663544668587896,-2.32653725104112,14,"c(""MRPS7"", ""MRPS35"", ""PTCD3"", ""MRPL47"", ""MRPS2"", ""MRPL2"", ""MRPL57"", ""MRPS24"", ""MRPS16"", ""NDUFA7"", ""MRPS28"", ""MRPS18B"", ""MRPS15"", ""MRPS11"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial translation",5.76198038710981e-05,0.00282203039424495,0.557332238758646,-0.663544668587896,-2.32653725104112,14,"c(""MRPS7"", ""MRPS35"", ""PTCD3"", ""MRPL47"", ""MRPS2"", ""MRPL2"", ""MRPL57"", ""MRPS24"", ""MRPS16"", ""NDUFA7"", ""MRPS28"", ""MRPS18B"", ""MRPS15"", ""MRPS11"")","6","Proteostasis","#C7B169"
"mitochondrial translation",5.76198038710981e-05,0.00282203039424495,0.557332238758646,-0.663544668587896,-2.32653725104112,14,"c(""MRPS7"", ""MRPS35"", ""PTCD3"", ""MRPL47"", ""MRPS2"", ""MRPL2"", ""MRPL57"", ""MRPS24"", ""MRPS16"", ""NDUFA7"", ""MRPS28"", ""MRPS18B"", ""MRPS15"", ""MRPS11"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial translation",5.76198038710981e-05,0.00282203039424495,0.557332238758646,-0.663544668587896,-2.32653725104112,14,"c(""MRPS7"", ""MRPS35"", ""PTCD3"", ""MRPL47"", ""MRPS2"", ""MRPL2"", ""MRPL57"", ""MRPS24"", ""MRPS16"", ""NDUFA7"", ""MRPS28"", ""MRPS18B"", ""MRPS15"", ""MRPS11"")","6","Proteostasis","#C7B169"
"mitochondrial translational elongation",1.52479619521003e-12,3.91162744579379e-10,0.910119734774459,-0.661816685283285,-3.24504964605312,41,"c(""DAP3"", ""MRPS7"", ""MRPS35"", ""MRPL53"", ""MRPL9"", ""PTCD3"", ""MRPL47"", ""MRPL12"", ""MRPS22"", ""MRPL39"", ""MRPL1"", ""MRPL15"", ""MRPL48"", ""MRPS23"", ""MRPS2"", ""MRPL2"", ""MRPL24"", ""MRPS9"", ""MRPL20"", ""MRPL37"", ""MRPL19"", ""MRPS5"", ""MRPL49"", ""MRPL45"", ""MRPS33"", ""MRPL57"", ""MRPL21"", ""MRPS24"", ""MRPL28"", ""TUFM"", ""MRPS10"", ""MRPS16"", ""MRPS28"", ""MRPL58"", ""MRPS18B"", ""MRPS30"", ""MRPS25"", ""MRPS15"", ""MRPL32"", ""MRPS11"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial translational elongation",1.52479619521003e-12,3.91162744579379e-10,0.910119734774459,-0.661816685283285,-3.24504964605312,41,"c(""DAP3"", ""MRPS7"", ""MRPS35"", ""MRPL53"", ""MRPL9"", ""PTCD3"", ""MRPL47"", ""MRPL12"", ""MRPS22"", ""MRPL39"", ""MRPL1"", ""MRPL15"", ""MRPL48"", ""MRPS23"", ""MRPS2"", ""MRPL2"", ""MRPL24"", ""MRPS9"", ""MRPL20"", ""MRPL37"", ""MRPL19"", ""MRPS5"", ""MRPL49"", ""MRPL45"", ""MRPS33"", ""MRPL57"", ""MRPL21"", ""MRPS24"", ""MRPL28"", ""TUFM"", ""MRPS10"", ""MRPS16"", ""MRPS28"", ""MRPL58"", ""MRPS18B"", ""MRPS30"", ""MRPS25"", ""MRPS15"", ""MRPL32"", ""MRPS11"")","6","Proteostasis","#C7B169"
"mitochondrial translational elongation",1.52479619521003e-12,3.91162744579379e-10,0.910119734774459,-0.661816685283285,-3.24504964605312,41,"c(""DAP3"", ""MRPS7"", ""MRPS35"", ""MRPL53"", ""MRPL9"", ""PTCD3"", ""MRPL47"", ""MRPL12"", ""MRPS22"", ""MRPL39"", ""MRPL1"", ""MRPL15"", ""MRPL48"", ""MRPS23"", ""MRPS2"", ""MRPL2"", ""MRPL24"", ""MRPS9"", ""MRPL20"", ""MRPL37"", ""MRPL19"", ""MRPS5"", ""MRPL49"", ""MRPL45"", ""MRPS33"", ""MRPL57"", ""MRPL21"", ""MRPS24"", ""MRPL28"", ""TUFM"", ""MRPS10"", ""MRPS16"", ""MRPS28"", ""MRPL58"", ""MRPS18B"", ""MRPS30"", ""MRPS25"", ""MRPS15"", ""MRPL32"", ""MRPS11"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial translational elongation",1.52479619521003e-12,3.91162744579379e-10,0.910119734774459,-0.661816685283285,-3.24504964605312,41,"c(""DAP3"", ""MRPS7"", ""MRPS35"", ""MRPL53"", ""MRPL9"", ""PTCD3"", ""MRPL47"", ""MRPL12"", ""MRPS22"", ""MRPL39"", ""MRPL1"", ""MRPL15"", ""MRPL48"", ""MRPS23"", ""MRPS2"", ""MRPL2"", ""MRPL24"", ""MRPS9"", ""MRPL20"", ""MRPL37"", ""MRPL19"", ""MRPS5"", ""MRPL49"", ""MRPL45"", ""MRPS33"", ""MRPL57"", ""MRPL21"", ""MRPS24"", ""MRPL28"", ""TUFM"", ""MRPS10"", ""MRPS16"", ""MRPS28"", ""MRPL58"", ""MRPS18B"", ""MRPS30"", ""MRPS25"", ""MRPS15"", ""MRPL32"", ""MRPS11"")","6","Proteostasis","#C7B169"
"mitochondrial translational termination",1.19414596025186e-12,3.91162744579379e-10,0.910119734774459,-0.660992566096317,-3.2095906570097,40,"c(""DAP3"", ""MRPS7"", ""MRPS35"", ""MRPL53"", ""MRPL9"", ""PTCD3"", ""MRPL47"", ""MRPL12"", ""MRPS22"", ""MRPL39"", ""MRPL1"", ""MRPL15"", ""MRPL48"", ""MRPS23"", ""MRPS2"", ""MRPL2"", ""MRPL24"", ""MRPS9"", ""MRPL20"", ""MRPL37"", ""MRPL19"", ""MRPS5"", ""MRPL49"", ""MRPL45"", ""MRPS33"", ""MRPL57"", ""MRPL21"", ""MRPS24"", ""MRPL28"", ""MRPS10"", ""MRPS16"", ""MRPS28"", ""MRPL58"", ""MRPS18B"", ""MRPS30"", ""MRPS25"", ""MRPS15"", ""MRPL32"", ""MRPS11"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial translational termination",1.19414596025186e-12,3.91162744579379e-10,0.910119734774459,-0.660992566096317,-3.2095906570097,40,"c(""DAP3"", ""MRPS7"", ""MRPS35"", ""MRPL53"", ""MRPL9"", ""PTCD3"", ""MRPL47"", ""MRPL12"", ""MRPS22"", ""MRPL39"", ""MRPL1"", ""MRPL15"", ""MRPL48"", ""MRPS23"", ""MRPS2"", ""MRPL2"", ""MRPL24"", ""MRPS9"", ""MRPL20"", ""MRPL37"", ""MRPL19"", ""MRPS5"", ""MRPL49"", ""MRPL45"", ""MRPS33"", ""MRPL57"", ""MRPL21"", ""MRPS24"", ""MRPL28"", ""MRPS10"", ""MRPS16"", ""MRPS28"", ""MRPL58"", ""MRPS18B"", ""MRPS30"", ""MRPS25"", ""MRPS15"", ""MRPL32"", ""MRPS11"")","6","Proteostasis","#C7B169"
"mitochondrial translational termination",1.19414596025186e-12,3.91162744579379e-10,0.910119734774459,-0.660992566096317,-3.2095906570097,40,"c(""DAP3"", ""MRPS7"", ""MRPS35"", ""MRPL53"", ""MRPL9"", ""PTCD3"", ""MRPL47"", ""MRPL12"", ""MRPS22"", ""MRPL39"", ""MRPL1"", ""MRPL15"", ""MRPL48"", ""MRPS23"", ""MRPS2"", ""MRPL2"", ""MRPL24"", ""MRPS9"", ""MRPL20"", ""MRPL37"", ""MRPL19"", ""MRPS5"", ""MRPL49"", ""MRPL45"", ""MRPS33"", ""MRPL57"", ""MRPL21"", ""MRPS24"", ""MRPL28"", ""MRPS10"", ""MRPS16"", ""MRPS28"", ""MRPL58"", ""MRPS18B"", ""MRPS30"", ""MRPS25"", ""MRPS15"", ""MRPL32"", ""MRPS11"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial translational termination",1.19414596025186e-12,3.91162744579379e-10,0.910119734774459,-0.660992566096317,-3.2095906570097,40,"c(""DAP3"", ""MRPS7"", ""MRPS35"", ""MRPL53"", ""MRPL9"", ""PTCD3"", ""MRPL47"", ""MRPL12"", ""MRPS22"", ""MRPL39"", ""MRPL1"", ""MRPL15"", ""MRPL48"", ""MRPS23"", ""MRPS2"", ""MRPL2"", ""MRPL24"", ""MRPS9"", ""MRPL20"", ""MRPL37"", ""MRPL19"", ""MRPS5"", ""MRPL49"", ""MRPL45"", ""MRPS33"", ""MRPL57"", ""MRPL21"", ""MRPS24"", ""MRPL28"", ""MRPS10"", ""MRPS16"", ""MRPS28"", ""MRPL58"", ""MRPS18B"", ""MRPS30"", ""MRPS25"", ""MRPS15"", ""MRPL32"", ""MRPS11"")","6","Proteostasis","#C7B169"
"mitochondrial transmembrane transport",0.711026615969582,0.938118993210718,0.0590954798717342,-0.635260528194147,-0.850922401704577,1,"SFXN1","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial transport",0.168297455968689,0.621173625834487,0.149207542435322,-0.593705293276109,-1.30162651926902,4,"c(""SLC25A16"", ""MTX2"", ""SLC25A10"", ""SLC25A32"")","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial unfolded protein response",0.85361216730038,0.958777186311787,0.0506004243853618,-0.570306923625981,-0.76391797636175,1,"HSPD1","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial unfolded protein response",0.85361216730038,0.958777186311787,0.0506004243853618,-0.570306923625981,-0.76391797636175,1,"HSPD1","6","Proteostasis","#C7B169"
"mitochondrial unfolded protein response",0.85361216730038,0.958777186311787,0.0506004243853618,-0.570306923625981,-0.76391797636175,1,"HSPD1","6","Mitochondrial Metabolism","#99cc99"
"mitochondrial unfolded protein response",0.85361216730038,0.958777186311787,0.0506004243853618,-0.570306923625981,-0.76391797636175,1,"HSPD1","6","Proteostasis","#C7B169"
